dwd_ord_bike_ride_info_openlock_time,dwd_ord_bike_ride_info_ride_time,dwd_ord_bike_ride_info_no_discount_cost,dwd_ord_bike_ride_info_discount_type,dwd_ord_bike_ride_info_ride_distance,dwd_ord_bike_ride_info_is_in_insurance,dwd_ord_bike_ride_info_create_channel,dwd_ord_bike_ride_info_end_channel,dwd_ord_bike_ride_info_account_type,dwd_ord_bike_ride_info_system_code,dwd_ord_bike_ride_info_lock_out_service_area,dwd_ord_bike_ride_info_out_of_sa_penalty,dwd_ord_bike_ride_info_penalty_operate_money,dwd_ord_bike_ride_info_in_forbidden_penalty,dwd_ord_bike_ride_info_in_forbidden_creditscore,dwd_ord_bike_ride_info_in_forbidden_operate_money,dwd_ord_bike_ride_info_open_lock_error_type,dwd_ord_bike_ride_info_in_forbidden_type,dwd_ord_bike_ride_info_ride_status,dwd_ord_bike_ride_info_start_type,dwd_ord_bike_ride_info_end_type,dwd_ord_bike_ride_info_start_over_region,dwd_ord_bike_ride_info_end_over_region,dwd_ord_bike_ride_info_start_over_bigregion,dwd_ord_bike_ride_info_end_over_bigregion,dwd_ord_bike_ride_info_pay_status,lable
1695,240,16,-1,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,1
1427,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,1
484,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
1969,91,7,-1,10806,1,0,3,0,65,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,1
792,177,12,5,21234,1,3,3,0,65,0,-1,9,-1,-1,1,-10,0,2,3,0,1,1,1,1,2,1
1158,240,8.5,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,0,1
1127,240,16,5,28800,1,3,4,0,65,0,-1,9,-1,-1,1,-10,0,1,3,0,1,1,1,1,0,1
2803,240,16,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
2922,157,9,-1,18824,1,0,3,0,65,1,0,10,-1,-1,1,-10,4,1,1,0,0,0,0,0,1,1
3479,240,16.5,5,28800,1,0,4,0,62,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
1702,212,12,5,25324,1,0,1,0,65,0,-1,9,-1,-1,1,-10,0,1,1,1,1,1,1,1,2,1
522,240,16,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,1
512,115,6,-1,2512,1,0,2,0,61,0,-1,9,-1,-1,1,-10,0,2,1,0,0,0,1,1,1,1
2293,240,16.5,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
1548,240,12,-1,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,0,1
2253,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
2004,240,16,-1,28800,1,3,4,0,65,0,-1,9,-1,-1,1,-10,0,1,3,3,1,1,1,1,1,1
1605,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,1
283,240,12,5,3718,1,0,4,0,61,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
2949,240,12,5,6285,1,0,4,0,62,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
454,240,12,-1,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,1
1264,240,16.5,5,28800,1,0,4,0,65,1,-1,9,-1,-1,1,-10,3,1,0,0,1,0,1,0,2,1
1152,240,12,5,28800,1,0,4,0,62,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,0,1
1015,10,1.5,-1,1190,1,0,3,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
2082,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
2923,233,12,5,27868,1,0,1,0,65,0,-1,9,-1,-1,1,-10,0,1,1,1,1,1,1,1,2,1
1434,228,12,5,27348,1,0,3,0,65,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
493,240,12,-1,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,1
3187,240,16,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
8547,3,1.5,-1,272,1,0,5,0,65,0,-1,9,-1,-1,1,1,0,2,1,0,1,1,1,1,1,1
1603,240,16,5,28800,1,3,4,0,65,0,-1,9,-1,-1,1,-10,0,1,3,0,1,1,1,1,2,1
4855,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
2627,119,6,-1,14196,1,0,3,0,65,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
17529,240,12,5,1147,1,0,4,0,62,0,-1,9,-1,-1,1,52,0,2,1,0,1,1,1,1,2,1
329,240,12,5,1347,1,0,4,0,62,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,1
2467,10,1.5,-1,1200,1,0,2,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
3083,240,8,5,74781,1,3,4,0,61,0,-1,9,-1,-1,1,-10,0,2,3,3,1,1,1,1,1,1
932,240,12,5,28800,1,0,4,0,65,0,-1,9,0,-1,2,-10,2,1,1,0,1,1,1,1,2,1
2542,240,16,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,1
16462,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,52,0,1,1,0,1,1,1,1,2,1
2299,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,1
2568,197,14,5,23542,1,0,2,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,0,1
2649,240,16.5,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
2046,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
1238,3,1.5,-1,300,1,0,5,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,1
3231,240,16.5,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,0,1
2116,240,16.5,-1,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,1
2097,240,12,5,3808,1,0,4,0,62,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
1423,240,12,-1,28800,1,0,4,0,65,0,-1,9,-1,-1,1,52,0,1,1,0,1,1,1,1,0,1
1042,3,1.5,-1,332,1,0,5,0,65,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,1
1103,141,10,5,16896,1,0,3,0,62,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
1112,240,16,-1,28800,1,0,4,0,62,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,0,1
3497,5,1.5,-1,508,1,0,1,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
406,149,7.5,5,17762,1,0,3,0,65,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
64555,155,11.5,5,22742,1,0,3,0,62,0,-1,9,-1,-1,1,52,0,2,1,0,1,1,1,1,2,1
2849,240,12,-1,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,0,1
2661,129,7.5,5,15442,1,0,1,0,62,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
1968,240,12,-1,28800,1,3,4,0,65,0,-1,9,-1,-1,1,-10,0,1,3,0,1,1,1,1,1,1
212,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
952,240,12,-1,1212,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
2673,240,16,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,1
388,12,1,-1,1322,1,0,1,0,65,0,-1,9,-1,-1,1,-10,0,1,0,0,1,1,1,1,2,1
518,128,7.5,4,908,1,1,3,0,62,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
1608,240,16.5,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
2754,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,0,1
1198,240,16.5,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,0,1
7586,240,12,-1,28800,1,0,4,0,65,0,-1,9,-1,-1,1,1,0,1,1,0,1,1,1,1,2,1
1477,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,5,1,1,1,1,2,1
1521,240,12,-1,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,1
2516,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,0,1
1936,240,12,-1,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,1
1277,240,16.5,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,1
1216,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,1
343,236,16,5,888,1,0,1,0,62,0,-1,9,-1,-1,1,-10,0,2,1,1,1,1,1,1,2,1
15965,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,52,0,1,1,0,1,1,1,1,2,1
1982,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
632,87,4.5,-1,10440,1,0,3,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,0,1
624,213,12,5,25442,1,0,1,0,65,0,-1,9,-1,-1,1,-10,0,2,1,1,1,1,1,1,1,1
1454,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
923,133,7.5,5,15870,1,0,1,0,62,0,-1,9,-1,-1,1,-10,0,1,1,1,1,1,1,1,2,1
1493,153,9,5,18326,1,0,3,0,62,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
733,240,20,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
691,122,7.5,-1,14600,1,0,1,0,65,0,-1,9,-1,-1,1,-10,0,1,1,1,0,0,1,1,1,1
988,240,16,5,28800,1,0,4,0,62,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
432,149,7.5,-1,17880,1,0,3,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,1
1978,130,7.5,5,13498,1,0,3,0,61,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
8983,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
919,240,16,5,3818,1,0,4,0,62,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
2259,240,12,-1,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,1
1045,240,12,5,28800,1,0,4,0,62,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
555,156,9,5,18712,1,0,1,0,62,0,-1,9,-1,-1,1,-10,0,1,1,1,1,1,1,1,2,1
339,121,7.5,-1,14512,1,0,1,0,65,0,-1,9,-1,-1,1,-10,0,1,1,1,1,1,1,1,0,1
16389,240,16.5,12,28800,1,0,4,0,62,0,-1,9,-1,-1,1,52,0,2,1,0,1,1,1,1,0,1
1615,133,7.5,5,15904,1,0,3,0,65,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
1088,240,12,-1,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
164,240,16.5,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,0,0,1,1,1,1,2,1
2568,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
1943,240,16,-1,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
23273,240,12,-1,28800,1,3,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,0,1
65952,240,16,-1,28800,1,0,4,0,65,0,-1,9,-1,-1,1,52,0,1,1,0,1,1,1,1,0,1
16915,240,16,5,28800,1,0,4,0,61,0,-1,9,-1,-1,1,52,0,2,1,0,1,1,1,1,2,1
26245,126,9.5,5,15116,1,0,3,0,65,0,-1,9,-1,-1,1,52,0,2,0,3,1,1,1,1,2,1
966,5,1.5,-1,542,1,0,5,0,62,0,-1,9,-1,-1,1,-10,0,2,1,0,0,0,1,1,2,1
5721,240,16.5,-1,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
1215,183,13,5,21924,1,0,1,0,65,0,-1,9,-1,-1,1,-10,0,1,1,1,1,1,1,1,1,1
1682,223,12,5,26682,1,0,3,0,65,0,-1,9,-1,-1,1,-10,0,1,1,5,1,1,1,1,2,1
321,206,14.5,5,24640,1,0,1,0,65,0,-1,9,-1,-1,1,-10,0,1,1,1,1,1,1,1,0,1
1098,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
1253,240,12,-1,28800,1,0,4,0,62,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,0,1
3107,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
456,240,12,-1,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,1
2907,121,9.5,5,14406,1,3,3,0,65,0,-1,9,-1,-1,1,-10,0,1,3,0,0,1,0,1,2,1
1845,240,20,5,1557,1,0,4,0,61,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
354,179,9,-1,27996,1,0,3,0,62,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
17336,240,16.5,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,52,0,1,1,0,1,1,1,1,2,1
1778,240,16.5,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
1488,127,7.5,-1,15160,1,0,3,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
622,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,5,1,-1,1,-1,2,1
1371,240,12,5,1365,1,0,4,0,62,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,0,1
1795,202,14,5,24230,1,0,3,0,65,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
264,184,13,5,1150,1,0,1,0,62,0,-1,9,-1,-1,1,-10,0,2,1,1,1,1,1,1,2,1
2776,240,16,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
1489,240,16.5,5,28800,1,0,4,0,62,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,1
644,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,1
15925,240,16,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,52,0,1,1,0,1,1,1,1,2,1
536,240,12,-1,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
1421,145,7.5,-1,660,1,0,3,0,61,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,1
1960,240,16,5,28800,1,0,4,0,62,0,-1,9,-1,-1,1,-10,0,2,0,0,1,1,1,1,2,1
2179,240,16.5,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
931,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,0,1
947,240,16.5,5,1867,1,0,4,0,62,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
7254,240,12,5,1132,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
1944,228,16.5,5,5880,1,0,1,0,61,0,-1,9,-1,-1,1,-10,0,2,1,1,1,1,1,1,2,1
15337,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,52,0,1,1,0,1,1,1,1,2,1
1001,240,16.5,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,5,1,1,1,1,2,1
2673,240,16.5,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,5,1,1,1,1,0,1
1362,209,14,5,25032,1,0,1,0,61,0,-1,9,-1,-1,1,-10,0,2,1,1,1,1,1,1,2,1
1115,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
629,240,16,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
401,19,2.5,-1,446,1,0,3,0,65,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
2032,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
724,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
2519,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
584,151,9,5,18062,1,0,1,0,65,0,-1,9,-1,-1,1,-10,0,1,1,1,1,1,1,1,2,1
1039,240,16,-1,28800,1,3,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,1
2777,240,8.5,5,4944,1,0,4,0,61,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,1
2122,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,0,1
485,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
2103,240,16.5,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
1956,240,12,-1,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,1
1348,240,12,5,7782,1,0,4,0,62,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
42,140,7.5,5,478,1,2,3,0,62,0,-1,9,-1,-1,1,-10,0,2,-1,3,1,1,1,1,2,1
2328,240,16.5,11,4717,1,0,4,0,61,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
953,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
3658,123,7.5,5,14718,1,0,3,0,65,0,-1,9,0,-1,2,-10,2,1,0,0,1,1,1,1,2,1
1124,240,16,5,28800,1,0,4,0,62,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
3914,240,12,5,1198,1,0,4,0,62,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
1014,3,1.5,-1,242,1,0,2,0,62,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
3421,12,1.5,-1,1328,1,0,1,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,0,1
1829,240,16,-1,28800,1,0,4,0,62,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,1
2710,240,12,5,28800,1,0,4,0,62,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
1566,240,16.5,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,1
3194,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,1
553,98,6,-1,11758,1,0,1,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,0,1
17485,128,7.5,5,15256,1,0,3,0,65,0,-1,9,-1,-1,1,52,0,2,1,0,1,1,1,1,2,1
2705,206,10.5,5,24632,1,0,3,0,65,0,-1,9,-1,-1,1,-10,0,2,1,3,1,1,1,1,2,1
1995,79,4.5,-1,9404,1,0,3,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
2087,240,12,-1,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,0,1
1394,220,15.5,5,26358,1,0,1,0,65,0,-1,9,-1,-1,1,-10,0,1,1,1,1,1,1,1,2,1
3697,132,7.5,5,442,1,3,1,0,62,0,-1,9,-1,-1,1,-10,0,2,3,1,1,1,1,1,2,1
134,240,16,5,28800,1,0,4,0,62,0,-1,9,-1,-1,1,-10,0,2,0,0,1,1,1,1,1,1
2051,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
11358,41,3,-1,4876,1,0,1,0,65,0,-1,9,-1,-1,1,1,0,1,1,0,1,1,1,1,2,1
18239,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,2,1,3,1,1,1,1,1,1
1533,10,1.5,-1,86,1,0,2,0,65,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
2344,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,0,1
1351,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
1988,240,12,5,2860,1,0,4,0,62,0,-1,9,-1,-1,1,-10,0,2,1,0,1,0,1,1,2,1
2002,18,1.5,5,1439,1,0,3,0,61,0,-1,9,0,-1,5,-10,2,2,1,0,1,1,1,1,2,1
49988,48,4,-1,5662,1,0,3,0,65,0,-1,9,-1,-1,1,52,0,2,1,0,1,1,1,1,2,1
2538,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
552,123,7.5,5,14712,1,0,3,0,65,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
4257,240,12,5,28800,1,3,4,0,62,0,-1,9,-1,-1,1,-10,0,2,3,0,1,1,1,1,1,1
1766,240,16.5,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,0,1
1944,240,12,5,11996,1,0,4,0,62,0,-1,9,-1,-1,1,52,0,2,1,0,1,1,1,1,0,1
384,240,12,-1,2809,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
2878,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,0,1
1029,240,12,5,5267,1,0,4,0,62,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
2609,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
1327,240,12,-1,3844,1,0,4,0,61,0,-1,9,-1,-1,1,-10,0,2,1,5,1,1,1,1,1,1
1352,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,1
1675,161,11.5,5,19232,1,0,3,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
19758,240,12,-1,28800,1,0,4,0,65,0,-1,9,-1,-1,1,52,0,1,1,0,1,1,1,1,2,1
1937,10,1.5,-1,1200,1,0,2,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
3058,240,16.5,5,1331,1,0,4,0,62,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
1268,206,14,5,24678,1,0,1,0,65,0,-1,9,-1,-1,1,-10,0,1,1,1,1,1,1,1,2,1
6384,63,4.5,-1,7488,1,0,1,0,65,0,-1,9,-1,-1,1,1,0,2,1,0,1,1,1,1,1,1
1683,240,12,-1,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
1093,229,16,5,27472,1,0,1,0,65,0,-1,9,-1,-1,1,-10,0,2,1,1,1,1,1,1,1,1
2768,240,16,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,1
1081,178,12.5,5,21284,1,0,3,0,62,0,-1,9,-1,-1,1,-10,0,1,0,0,1,1,1,1,2,1
5145,3,1.5,-1,320,1,0,2,0,65,0,-1,9,-1,-1,1,1,0,1,1,0,1,1,1,1,2,1
5795,240,12,5,28800,1,0,4,0,61,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
3931,58,3,-1,6870,1,0,3,0,65,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
23638,143,7.5,5,2371,1,0,3,0,61,0,-1,9,-1,-1,1,52,0,2,1,0,1,1,1,1,2,1
9904,240,16.5,5,5640,1,0,4,0,61,0,-1,9,-1,-1,1,1,0,2,1,0,1,1,1,1,1,1
424,31,3.5,-1,3696,1,0,2,0,65,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,1
1181,240,12,5,28800,1,0,4,0,61,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
16686,240,12,-1,28800,1,0,4,0,65,0,-1,9,-1,-1,1,52,0,1,1,0,1,1,1,1,0,1
5991,240,16,-1,28800,1,3,4,0,62,0,-1,9,-1,-1,1,-10,0,2,3,0,1,1,1,1,1,1
1845,231,12,5,2000,1,0,3,0,65,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
1771,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,0,1
3890,235,12,5,28142,1,0,1,0,65,0,-1,9,-1,-1,1,-10,0,2,1,1,1,1,1,1,2,1
197,108,8,-1,1231,1,0,1,0,62,0,-1,9,-1,-1,1,-10,0,2,1,1,1,1,1,1,2,1
16613,159,9,5,19064,1,0,1,0,65,0,-1,9,-1,-1,1,52,0,2,1,1,1,1,1,1,1,1
1013,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
932,240,16.5,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,5,1,-1,1,-1,1,1
1707,240,16,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,1
985,240,16,5,28800,1,0,4,0,62,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
992,5,1.5,-1,502,1,0,2,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
1139,240,16,-1,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,5,1,-1,1,-1,1,1
